Series_reference	Period	Data_value	Suppressed	STATUS	UNITS	Magnitude	Subject	Group	Series_title_1	Series_title_2	Series_title_3	Series_title_4	Series_title_5
BDCQ.SEA1HT	2020.06	142577		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2020.09	141022		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2020.12	140041		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2021.03	140200		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2021.06	142282		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2021.09	143882		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2021.12	142124		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2022.03	138963		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2022.06	138722		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2022.09	141684		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2022.12	145637		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2023.03	149529		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2023.06	152369		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2023.09	153096		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2023.12	153061		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2024.03	152732		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2024.06	150859		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1HT	2024.09	148432		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Accommodation and Food Services	Trend		
BDCQ.SEA1IA	2011.06	75245		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2011.09	75920		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2011.12	77045		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2012.03	76430		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2012.06	76950		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2012.09	76194		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2012.12	77327		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2013.03	76687		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2013.06	78158		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2013.09	78229		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2013.12	79389		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2014.03	79737		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2014.06	80385		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2014.09	80773		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2014.12	81723		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2015.03	81326		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2015.06	82116		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2015.09	81791		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2015.12	83268		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2016.03	83028		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2016.06	83690		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2016.09	83850		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2016.12	85305		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2017.03	84997		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2017.06	86158		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2017.09	85658		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2017.12	87824		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2018.03	87091		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2018.06	86960		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2018.09	86621		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2018.12	89405		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2019.03	90235		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2019.06	91895		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2019.09	89864		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2019.12	92162		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2020.03	91424		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2020.06	88863		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2020.09	85499		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2020.12	85266		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2021.03	84651		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2021.06	85578		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2021.09	84939		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2021.12	87332		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2022.03	86212		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2022.06	87385		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2022.09	89228		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2022.12	90607		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2023.03	91190		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2023.06	94271		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2023.09	94197		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2023.12	96293		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2024.03	96662		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2024.06	97013		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IA	2024.09	95013		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Actual		
BDCQ.SEA1IS	2011.06	75103		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2011.09	76208		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2011.12	76631		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2012.03	76694		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2012.06	76803		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2012.09	76510		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2012.12	76896		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2013.03	76929		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2013.06	78011		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2013.09	78604		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2013.12	78925		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2014.03	79955		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2014.06	80221		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2014.09	81235		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2014.12	81231		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2015.03	81493		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2015.06	81936		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2015.09	82338		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2015.12	82763		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2016.03	83141		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2016.06	83489		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2016.09	84490		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2016.12	84779		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2017.03	85057		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2017.06	85954		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2017.09	86364		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2017.12	87262		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2018.03	87147		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2018.06	86729		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2018.09	87382		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2018.12	88818		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2019.03	90291		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2019.06	91617		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2019.09	90692		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2019.12	91562		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2020.03	91482		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2020.06	88542		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2020.09	86326		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2020.12	84732		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2021.03	84686		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2021.06	85240		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2021.09	85775		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2021.12	86809		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2022.03	86251		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2022.06	87010		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2022.09	90098		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2022.12	90091		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2023.03	91244		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2023.06	93851		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2023.09	95078		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2023.12	95767		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2024.03	96763		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2024.06	96562		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IS	2024.09	95860		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Seasonally adjusted		
BDCQ.SEA1IT	2011.06	75229		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2011.09	76071		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2011.12	76625		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2012.03	76757		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2012.06	76691		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2012.09	76665		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2012.12	76717		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2013.03	77145		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2013.06	77882		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2013.09	78548		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2013.12	79105		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2014.03	79736		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2014.06	80462		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2014.09	81011		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2014.12	81332		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2015.03	81503		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2015.06	81915		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2015.09	82348		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2015.12	82757		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2016.03	83092		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2016.06	83639		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2016.09	84338		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2016.12	84784		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2017.03	85184		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2017.06	85801		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2017.09	86546		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2017.12	87100		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2018.03	87098		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2018.06	86851		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2018.09	87415		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2018.12	88777		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2019.03	90394		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2019.06	91313		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2019.09	91477		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2019.12	91639		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2020.03	91020		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2020.06	88802		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2020.09	86253		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2020.12	84870		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2021.03	84662		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2021.06	85157		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2021.09	85967		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2021.12	86442		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2022.03	86475		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2022.06	87143		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2022.09	88741		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2022.12	90043		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2023.03	91559		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2023.06	93581		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2023.09	95078		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2023.12	95939		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2024.03	96602		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2024.06	96539		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1IT	2024.09	95930		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Transport, Postal and Warehousing	Trend		
BDCQ.SEA1JA	2011.06	35085		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Information Media and Telecommunications	Actual		
BDCQ.SEA1JA	2011.09	36904		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Information Media and Telecommunications	Actual		
